city,timestamp,aqi,pm25,pm10,co,no2,so2,o3,hour,day,month,weekday
Karachi,2026-01-06 00:00:00,5,78.47,203.92,337.38,1.92,10.66,112.76,0,6,1,1
Karachi,2026-01-06 01:00:00,5,76.68,199.66,319.35,1.7,9.21,110.29,1,6,1,1
Karachi,2026-01-06 02:00:00,4,72.54,186.2,297.98,1.48,7.86,109.8,2,6,1,1
Karachi,2026-01-06 03:00:00,4,67.62,169.51,279.47,1.4,6.88,110.22,3,6,1,1
Karachi,2026-01-06 04:00:00,4,64.04,156.68,268.48,1.69,6.43,111.24,4,6,1,1
Karachi,2026-01-06 05:00:00,4,65.72,157.47,276.43,1.8,6.67,113.51,5,6,1,1
Karachi,2026-01-06 06:00:00,4,69.65,163.03,291.16,1.72,7.14,118.24,6,6,1,1
Karachi,2026-01-06 07:00:00,4,72.7,165.73,299.9,1.44,7.56,124.55,7,6,1,1
Karachi,2026-01-06 08:00:00,4,73.83,163.75,302.46,1.14,7.79,130.92,8,6,1,1
Karachi,2026-01-06 09:00:00,4,72.39,156.57,297.84,0.95,7.73,135.73,9,6,1,1
Karachi,2026-01-06 10:00:00,4,64.59,138.15,274.35,0.85,7.21,136.61,10,6,1,1
Karachi,2026-01-06 11:00:00,4,57.26,122.91,252.0,0.87,6.77,135.07,11,6,1,1
Karachi,2026-01-06 12:00:00,4,53.36,115.13,242.13,1.04,6.58,134.16,12,6,1,1
Karachi,2026-01-06 13:00:00,4,49.74,108.13,234.45,1.27,6.55,132.67,13,6,1,1
Karachi,2026-01-06 14:00:00,4,45.57,100.41,225.53,1.32,6.57,129.63,14,6,1,1
Karachi,2026-01-06 15:00:00,3,42.19,94.29,219.32,1.36,6.71,126.8,15,6,1,1
Karachi,2026-01-06 16:00:00,3,39.47,89.66,215.57,1.41,6.72,124.11,16,6,1,1
Karachi,2026-01-06 17:00:00,3,37.56,86.99,214.93,1.49,6.63,121.19,17,6,1,1
Karachi,2026-01-06 18:00:00,3,36.92,87.28,218.78,1.57,6.69,118.53,18,6,1,1
Karachi,2026-01-06 19:00:00,3,37.0,88.85,222.18,1.54,6.72,116.42,19,6,1,1
Karachi,2026-01-06 20:00:00,3,37.21,90.18,224.59,1.47,6.6,114.88,20,6,1,1
Karachi,2026-01-06 21:00:00,3,37.18,90.49,224.55,1.35,6.28,113.92,21,6,1,1
Karachi,2026-01-06 22:00:00,3,37.38,91.26,224.4,1.31,6.08,112.86,22,6,1,1
Karachi,2026-01-06 23:00:00,3,38.46,94.43,226.48,1.34,6.08,111.96,23,6,1,1
Karachi,2026-01-07 00:00:00,3,39.44,97.56,227.01,1.31,5.96,111.55,0,7,1,2
Karachi,2026-01-07 01:00:00,4,40.48,100.93,226.88,1.28,5.77,111.46,1,7,1,2
Karachi,2026-01-07 02:00:00,4,41.73,105.08,227.62,1.26,5.59,111.8,2,7,1,2
Karachi,2026-01-07 03:00:00,4,43.1,109.07,228.9,1.37,5.46,112.45,3,7,1,2
Karachi,2026-01-07 04:00:00,4,46.72,118.19,238.91,1.85,5.52,112.55,4,7,1,2
Karachi,2026-01-07 05:00:00,4,52.26,130.53,257.18,2.0,5.75,114.37,5,7,1,2
Karachi,2026-01-07 06:00:00,4,56.24,136.48,270.64,1.89,5.97,118.77,6,7,1,2
Karachi,2026-01-07 07:00:00,4,58.79,137.3,276.92,1.58,6.17,124.75,7,7,1,2
Karachi,2026-01-07 08:00:00,4,60.64,135.81,279.27,1.23,6.35,131.01,8,7,1,2
Karachi,2026-01-07 09:00:00,4,61.22,132.03,279.13,1.0,6.32,135.91,9,7,1,2
Karachi,2026-01-07 10:00:00,4,48.9,102.71,239.83,0.72,4.96,134.22,10,7,1,2
Karachi,2026-01-07 11:00:00,3,40.56,84.41,213.05,0.63,4.1,131.29,11,7,1,2
Karachi,2026-01-07 12:00:00,3,37.69,77.98,205.64,0.72,4.01,130.48,12,7,1,2
Karachi,2026-01-07 13:00:00,3,35.72,73.79,203.02,0.89,4.21,130.09,13,7,1,2
Karachi,2026-01-07 14:00:00,3,33.81,70.04,201.15,0.95,4.49,128.67,14,7,1,2
Karachi,2026-01-07 15:00:00,3,32.54,67.92,201.37,0.99,4.78,127.24,15,7,1,2
Karachi,2026-01-07 16:00:00,3,32.16,67.72,204.13,1.05,5.06,126.0,16,7,1,2
Karachi,2026-01-07 17:00:00,3,32.55,69.23,208.69,1.1,5.26,124.48,17,7,1,2
Karachi,2026-01-07 18:00:00,3,33.35,71.7,214.15,1.13,5.41,122.55,18,7,1,2
Karachi,2026-01-07 19:00:00,3,34.26,74.29,219.0,1.15,5.47,120.47,19,7,1,2
Karachi,2026-01-07 20:00:00,3,35.64,77.85,224.91,1.19,5.55,118.78,20,7,1,2
Karachi,2026-01-07 21:00:00,3,36.54,80.21,228.73,1.16,5.49,117.33,21,7,1,2
Karachi,2026-01-07 22:00:00,3,36.12,79.49,226.75,1.07,5.19,116.09,22,7,1,2
Karachi,2026-01-07 23:00:00,3,35.04,77.33,222.63,0.97,4.81,115.73,23,7,1,2
Karachi,2026-01-08 00:00:00,3,34.15,75.72,218.87,0.89,4.44,115.58,0,8,1,3
Karachi,2026-01-08 01:00:00,3,34.82,77.72,220.3,0.85,4.24,115.71,1,8,1,3
Karachi,2026-01-08 02:00:00,3,38.44,86.05,231.13,0.88,4.33,116.26,2,8,1,3
Karachi,2026-01-08 03:00:00,3,41.78,93.19,242.25,1.0,4.54,116.87,3,8,1,3
Karachi,2026-01-08 04:00:00,3,43.3,95.58,249.24,1.35,4.67,116.76,4,8,1,3
Karachi,2026-01-08 05:00:00,3,42.59,92.5,251.3,1.38,4.67,117.49,5,8,1,3
Karachi,2026-01-08 06:00:00,3,40.11,84.91,246.66,1.27,4.57,119.19,6,8,1,3
Karachi,2026-01-08 07:00:00,3,36.87,75.77,237.07,1.06,4.4,121.04,7,8,1,3
Karachi,2026-01-08 08:00:00,3,34.6,69.21,230.38,0.87,4.33,123.27,8,8,1,3
Karachi,2026-01-08 09:00:00,3,32.93,64.41,226.02,0.77,4.31,125.47,9,8,1,3
Karachi,2026-01-08 10:00:00,3,31.63,60.94,223.75,0.75,4.37,127.56,10,8,1,3
Karachi,2026-01-08 11:00:00,3,30.53,58.44,222.84,0.83,4.5,128.68,11,8,1,3
Karachi,2026-01-08 12:00:00,3,30.12,57.75,225.54,1.05,4.78,129.23,12,8,1,3
Karachi,2026-01-08 13:00:00,3,30.42,58.76,233.19,1.39,5.24,129.48,13,8,1,3
Karachi,2026-01-08 14:00:00,3,31.31,61.09,242.75,1.52,5.81,128.4,14,8,1,3
Karachi,2026-01-08 15:00:00,3,32.66,64.41,254.9,1.61,6.4,126.7,15,8,1,3
Karachi,2026-01-08 16:00:00,3,34.49,68.68,268.68,1.72,6.88,124.81,16,8,1,3
Karachi,2026-01-08 17:00:00,3,36.86,74.08,284.57,1.79,7.21,122.71,17,8,1,3
Karachi,2026-01-08 18:00:00,3,38.96,78.76,298.19,1.78,7.31,120.5,18,8,1,3
Karachi,2026-01-08 19:00:00,3,40.03,81.15,304.18,1.71,7.23,118.46,19,8,1,3
Karachi,2026-01-08 20:00:00,3,40.23,81.56,306.32,1.65,7.21,116.68,20,8,1,3
Karachi,2026-01-08 21:00:00,3,39.48,79.84,302.79,1.59,7.23,115.33,21,8,1,3
Karachi,2026-01-08 22:00:00,3,38.12,76.75,296.07,1.52,7.27,114.29,22,8,1,3
Karachi,2026-01-08 23:00:00,3,36.88,73.79,289.56,1.45,7.36,113.95,23,8,1,3
Karachi,2026-01-09 00:00:00,3,35.69,70.8,282.55,1.37,7.41,114.35,0,9,1,4
Karachi,2026-01-09 01:00:00,3,34.65,68.14,275.52,1.31,7.45,114.83,1,9,1,4
